,artist,title,data_source,url
1867,Jacques-Emile Blanche,Portrait of Mrs. Edmee Busch Greenough,Harvard,https://www.harvardartmuseums.org/collections/object/225241
1868,Lewis W. Rubenstein,"Sketch for mural in Adolphus Busch Hall, Harvard University: Lunette, north wall, Niebelungenlied",Harvard,https://www.harvardartmuseums.org/collections/object/225299
1869,D.R. Grover,Composition,Harvard,https://www.harvardartmuseums.org/collections/object/225504
1870,Eini Sihvonen,Bottles,Harvard,https://www.harvardartmuseums.org/collections/object/225577
1871,Peter Paul Rubens,Saint Paul,Harvard,https://www.harvardartmuseums.org/collections/object/226156
1872,Denman Waldo Ross,John Feeney,Harvard,https://www.harvardartmuseums.org/collections/object/226423
1873,Denman Waldo Ross,Portrait of Seated Young Man with Mirror to Right,Harvard,https://www.harvardartmuseums.org/collections/object/226426
1874,Denman Waldo Ross,Charles S. Parker with Mirror,Harvard,https://www.harvardartmuseums.org/collections/object/226454
1875,"James Frothingham, Henry Ware Sr.","Henry Ware, Sr. (1764-1845)",Harvard,https://www.harvardartmuseums.org/collections/object/226571
1876,Earl Kerkam,Head,Harvard,https://www.harvardartmuseums.org/collections/object/226635
1877,"Francesco Raibolini, called Francia",Virgin and Child,Harvard,https://www.harvardartmuseums.org/collections/object/226643
1878,Jean-Baptiste-Camille Corot,River Landscape,Harvard,https://www.harvardartmuseums.org/collections/object/226798
1879,Denman Waldo Ross,Portrait of a Seated Young Man with Mirror at Right,Harvard,https://www.harvardartmuseums.org/collections/object/226800
1880,Denman Waldo Ross,Half-Length Portrait of a Shirtless Young Man,Harvard,https://www.harvardartmuseums.org/collections/object/226802
1881,Georges Pierre Seurat,Vase of Flowers,Harvard,https://www.harvardartmuseums.org/collections/object/226837
1882,Denman Waldo Ross,Snowy Landscape,Harvard,https://www.harvardartmuseums.org/collections/object/226845
1883,Gerard David,Joos van der Burch and Saint Simon of Jerusalem,Harvard,https://www.harvardartmuseums.org/collections/object/226860
1884,Johannes Adam Simon Oertel,Two Evangelists,Harvard,https://www.harvardartmuseums.org/collections/object/226868
1885,Denman Waldo Ross,Profile Portrait of Shirtless Boy with Suspenders,Harvard,https://www.harvardartmuseums.org/collections/object/226876
1886,Oscar Fehrer,Mary Magdalene Washing the Feet of Christ,Harvard,https://www.harvardartmuseums.org/collections/object/226921
1887,Polly Thayer,Miss May Sarton (1912-1995),Harvard,https://www.harvardartmuseums.org/collections/object/226970
1888,Jean-Baptiste-Camille Corot,Landscape in the Environs of Gournay-en-Bray,Harvard,https://www.harvardartmuseums.org/collections/object/227077
1889,Odilon Redon,"Fishing Village, Brittany",Harvard,https://www.harvardartmuseums.org/collections/object/227209
1890,Mark Rothko,Untitled,Harvard,https://www.harvardartmuseums.org/collections/object/227220
1891,Nicolas-François Chifflart,A Bacchanalian Procession,Harvard,https://www.harvardartmuseums.org/collections/object/227226
1892,Mark Rothko,Untitled,Harvard,https://www.harvardartmuseums.org/collections/object/227227
1893,Joachim Wtewael,A Shepherd,Harvard,https://www.harvardartmuseums.org/collections/object/227237
1894,Claude Vignon,Saint Paul,Harvard,https://www.harvardartmuseums.org/collections/object/227293
1895,Antonio Bellucci,Discovery of the Infant Moses,Harvard,https://www.harvardartmuseums.org/collections/object/227374
1896,"Valentin de Boulogne, Bartolommeo Manfredi, Valentin de Boulogne",The Mocking of Christ,Harvard,https://www.harvardartmuseums.org/collections/object/227430
1897,Louis-Gabriel-Eugène Isabey,The Duel,Harvard,https://www.harvardartmuseums.org/collections/object/227462
1898,"Cornelis Schut I, Unidentified Artist, Salomon de Bray",The Ascension of Christ,Harvard,https://www.harvardartmuseums.org/collections/object/227466
1899,Adolphe Monticelli,A Garden Party,Harvard,https://www.harvardartmuseums.org/collections/object/227488
1900,Arthur Pope,Paul J. Sachs (1878-1965),Harvard,https://www.harvardartmuseums.org/collections/object/227494
1901,Arthur Pope,Langdon Warner (1881-1955),Harvard,https://www.harvardartmuseums.org/collections/object/227497
1902,Fra Angelico,Madonna and Child with Saints,Harvard,https://www.harvardartmuseums.org/collections/object/227514
1903,Max Ernst,L'Evade,Harvard,https://www.harvardartmuseums.org/collections/object/227521
1904,"Unidentified Artist, Unidentified Artist","View of the Colosseum, Rome",Harvard,https://www.harvardartmuseums.org/collections/object/227542
1905,Donald Langosy,The White Clown,Harvard,https://www.harvardartmuseums.org/collections/object/227544
1906,Odilon Redon,"Village Square, Brittany",Harvard,https://www.harvardartmuseums.org/collections/object/227547
1907,Jean-Baptiste Greuze,The Laundress,Harvard,https://www.harvardartmuseums.org/collections/object/227567
1908,Philippe de Champaigne,The Virgin Mary,Harvard,https://www.harvardartmuseums.org/collections/object/227606
1909,"Jan de Momper, Jan de Momper",Italian Landscape with Travellers,Harvard,https://www.harvardartmuseums.org/collections/object/227609
1910,Carlo Dolci,"Saint Sebastian (after a painting in the Galleria Corsini, Florence)",Harvard,https://www.harvardartmuseums.org/collections/object/227610
1911,Chaim Soutine,"Landscape, Céret",Harvard,https://www.harvardartmuseums.org/collections/object/227643
1912,Francesco Guardi,"Capriccio: River Landscape with Roman Arch, Villa and Fishermen",Harvard,https://www.harvardartmuseums.org/collections/object/227649
1913,Narcisse Virgile Diaz de la Peña,Forest Landscape,Harvard,https://www.harvardartmuseums.org/collections/object/227716
1914,"Domingues, Pablo Ruiz Picasso",Seated Woman,Harvard,https://www.harvardartmuseums.org/collections/object/227734
1915,Jacob van Ruisdael,Road Lined with Trees,Harvard,https://www.harvardartmuseums.org/collections/object/227796
1916,Jan van Goyen,River Landscape with Fishing Boats,Harvard,https://www.harvardartmuseums.org/collections/object/227804
1917,Lorenzo di Credi,The Annunciation,Harvard,https://www.harvardartmuseums.org/collections/object/227816
1918,"Benjamin Franklin Eddy, Matthew William Peters","The Gamesters, after Matthew William Peters",Harvard,https://www.harvardartmuseums.org/collections/object/227820
1919,Reginald Marsh,Portrait of a Man with a Hat,Harvard,https://www.harvardartmuseums.org/collections/object/227825
1920,Pasqualino Veneto,Virgin and Child,Harvard,https://www.harvardartmuseums.org/collections/object/227847
1921,Antonio di Donnino del Mazziere,The Sacrifice of Isaac,Harvard,https://www.harvardartmuseums.org/collections/object/227854
1922,Hans Hofmann,Blue Rhapsody,Harvard,https://www.harvardartmuseums.org/collections/object/227861
1923,William Morris Hunt,Autumn Landscape with Man Fishing,Harvard,https://www.harvardartmuseums.org/collections/object/227862
1924,Reginald Marsh,"Entrance to Coney Island Sideshow; verso: Sketch of women, children, and carnival barker",Harvard,https://www.harvardartmuseums.org/collections/object/227870
1925,Andre Lanskoy,The Carillons of Noon,Harvard,https://www.harvardartmuseums.org/collections/object/227878
1926,Edouard Vuillard,Park Scene,Harvard,https://www.harvardartmuseums.org/collections/object/227887
1927,"Jean-Honoré Fragonard, Jean-Honoré Fragonard",The Pre-Arranged Flight,Harvard,https://www.harvardartmuseums.org/collections/object/227892
1928,"Jan van Eyck, Unidentified Artist",Woman at Her Toilet,Harvard,https://www.harvardartmuseums.org/collections/object/227899
1929,Jean-Honoré Fragonard,Young Woman with Brown Hair,Harvard,https://www.harvardartmuseums.org/collections/object/227908
1930,"Jan Baptist Huysmans, Cornelis Huysmans",Landscape,Harvard,https://www.harvardartmuseums.org/collections/object/227911
1931,John Singleton Copley,Abigael Bromfield Rogers (Mrs. Daniel Denison Rogers) (1753-1791),Harvard,https://www.harvardartmuseums.org/collections/object/227926
1932,Jacob van de Kerckhoven,"Fruit, Vegetables and Flowers",Harvard,https://www.harvardartmuseums.org/collections/object/227944
1933,"Unidentified Artist, Annibale Carracci",The Martyrdom of Saint Stephen (after a detail of a painting in the Musée du Louvre),Harvard,https://www.harvardartmuseums.org/collections/object/227946
1934,Francis Danby,View Across the Avon Gorge,Harvard,https://www.harvardartmuseums.org/collections/object/227953
1935,Jehan Georges Vibert,Apotheosis of Louis-Adolphe Thiers,Harvard,https://www.harvardartmuseums.org/collections/object/227955
1936,"William Etty, Ferdinand-Victor-Eugène Delacroix","Study for ""The Combat""",Harvard,https://www.harvardartmuseums.org/collections/object/228028
1937,"Unidentified Artist, Andrea del Sarto","Saint Agnes (after a detail of one of the panels of the polyptych of the Virgin of St. Agnese in the Duomo, Pisa)",Harvard,https://www.harvardartmuseums.org/collections/object/228034
1938,"Rembrandt Harmensz. van Rijn, Rembrandt Harmensz. van Rijn",Head of Christ,Harvard,https://www.harvardartmuseums.org/collections/object/228065
1939,Ludwig Sander,Untitled,Harvard,https://www.harvardartmuseums.org/collections/object/228074
1940,Denman Waldo Ross,Profile Portrait of a Young Boy in a White Cap,Harvard,https://www.harvardartmuseums.org/collections/object/230759
1941,Denman Waldo Ross,Ginger,Harvard,https://www.harvardartmuseums.org/collections/object/230762
1942,Denman Waldo Ross,Portrait of a Shirtless Young Man,Harvard,https://www.harvardartmuseums.org/collections/object/230763
1943,Denman Waldo Ross,Portrait of a Young Man in a White Shirt,Harvard,https://www.harvardartmuseums.org/collections/object/230764
1944,Denman Waldo Ross,Edmund Bigelow; verso: Portrait of a Seated Woman with Book,Harvard,https://www.harvardartmuseums.org/collections/object/230767
1945,Denman Waldo Ross,Basil Parker,Harvard,https://www.harvardartmuseums.org/collections/object/230771
1946,Denman Waldo Ross,Tunis Street Scene,Harvard,https://www.harvardartmuseums.org/collections/object/230776
1947,John Singer Sargent,"Study for ""The Unveiling of Truth,"" Museum of Fine Arts, Boston",Harvard,https://www.harvardartmuseums.org/collections/object/230797
1948,Denman Waldo Ross,Portrait of a Boy with a Ruffled Shirt,Harvard,https://www.harvardartmuseums.org/collections/object/230799
1949,Denman Waldo Ross,Portrait of a Young Man in a Black Sweater,Harvard,https://www.harvardartmuseums.org/collections/object/230801
1950,Denman Waldo Ross,"York Harbor, Maine",Harvard,https://www.harvardartmuseums.org/collections/object/230807
1951,Denman Waldo Ross,"Rio San Barnaba, Venice",Harvard,https://www.harvardartmuseums.org/collections/object/230816
1952,Denman Waldo Ross,Head of a Young Boy in a Brown Coat,Harvard,https://www.harvardartmuseums.org/collections/object/230831
1953,Denman Waldo Ross,Landscape with Fence and Barn,Harvard,https://www.harvardartmuseums.org/collections/object/230832
1954,Kanji Nakamura,Still Life with Oriental Head,Harvard,https://www.harvardartmuseums.org/collections/object/230842
1955,Denman Waldo Ross,Ginger,Harvard,https://www.harvardartmuseums.org/collections/object/230847
1956,Denman Waldo Ross,Half-Length Portrait of a Shirtless Young Man,Harvard,https://www.harvardartmuseums.org/collections/object/230848
1957,Denman Waldo Ross,Still Life with Vase of Flowers,Harvard,https://www.harvardartmuseums.org/collections/object/230850
1958,Denman Waldo Ross,Street Scene,Harvard,https://www.harvardartmuseums.org/collections/object/230851
1959,Denman Waldo Ross,Two Sketches of Men on Horseback,Harvard,https://www.harvardartmuseums.org/collections/object/230852
1960,Denman Waldo Ross,Ginger,Harvard,https://www.harvardartmuseums.org/collections/object/230860
1961,Denman Waldo Ross,Landscape with Meadow and Trees,Harvard,https://www.harvardartmuseums.org/collections/object/230872
1962,Denman Waldo Ross,Portrait of a Seated Young Man Turned Away,Harvard,https://www.harvardartmuseums.org/collections/object/230877
1963,Niccolò di Tommaso,"The Virgin and Child Enthroned with Saints Nicholas, James, Bartholomew, Francis, John the Baptist and Catherine of Alexandria",Harvard,https://www.harvardartmuseums.org/collections/object/230891
1964,Denman Waldo Ross,Walter Nelson,Harvard,https://www.harvardartmuseums.org/collections/object/230902
1965,Denman Waldo Ross,Portrait of a Seated Boy with Back Turned,Harvard,https://www.harvardartmuseums.org/collections/object/230904
1966,Denman Waldo Ross,Street Scene with Building,Harvard,https://www.harvardartmuseums.org/collections/object/230905
1967,Denman Waldo Ross,Half-Length Profile Portrait of a Young Man,Harvard,https://www.harvardartmuseums.org/collections/object/230906
1968,Denman Waldo Ross,Landscape with Clock Tower,Harvard,https://www.harvardartmuseums.org/collections/object/230918
1969,Denman Waldo Ross,"Orizaba, Mexico",Harvard,https://www.harvardartmuseums.org/collections/object/230919
1970,Denman Waldo Ross,"Highland Light, North Truro",Harvard,https://www.harvardartmuseums.org/collections/object/230920
1971,Spinello Aretino,Virgin Enthroned with Angels,Harvard,https://www.harvardartmuseums.org/collections/object/230929
1972,Denman Waldo Ross,Poppies,Harvard,https://www.harvardartmuseums.org/collections/object/230930
1973,Denman Waldo Ross,Portrait of a Seated Young Man,Harvard,https://www.harvardartmuseums.org/collections/object/230931
1974,Denman Waldo Ross,Portrait of a Young Boy in a Black Shirt,Harvard,https://www.harvardartmuseums.org/collections/object/230932
1975,Denman Waldo Ross,"Arequipa, Peru",Harvard,https://www.harvardartmuseums.org/collections/object/230936
1976,Denman Waldo Ross,Edward Kenny,Harvard,https://www.harvardartmuseums.org/collections/object/230940
1977,Pierre-Auguste Renoir,At the Milliner's,Harvard,https://www.harvardartmuseums.org/collections/object/230941
1978,George William (A. E.) Russell,Woman with Deity and Winged Creature,Harvard,https://www.harvardartmuseums.org/collections/object/230969
1979,Denman Waldo Ross,Landscape with Mountain,Harvard,https://www.harvardartmuseums.org/collections/object/230972
1980,Denman Waldo Ross,"View of the Canal, Venice",Harvard,https://www.harvardartmuseums.org/collections/object/230976
1981,Denman Waldo Ross,Portrait of a Young Man in Black Shirt,Harvard,https://www.harvardartmuseums.org/collections/object/230978
1982,Denman Waldo Ross,"Portrait of a Standing Young Man, Hands Behind Back",Harvard,https://www.harvardartmuseums.org/collections/object/230995
1983,Denman Waldo Ross,Louise Nathurst,Harvard,https://www.harvardartmuseums.org/collections/object/231004
1984,Salomon van Ruysdael,Seacoast Scene,Harvard,https://www.harvardartmuseums.org/collections/object/231035
1985,Denman Waldo Ross,Portrait of a Young Man Leaning Head on Table,Harvard,https://www.harvardartmuseums.org/collections/object/231048
1986,Denman Waldo Ross,Portrait of a Young Man with Figures Behind Him,Harvard,https://www.harvardartmuseums.org/collections/object/231049
1987,Denman Waldo Ross,Profile Portrait of a Young Man,Harvard,https://www.harvardartmuseums.org/collections/object/231051
1988,Denman Waldo Ross,Portrait of a Young Man with Drapery over One Shoulder,Harvard,https://www.harvardartmuseums.org/collections/object/231052
1989,Denman Waldo Ross,Profile Portrait of a Young Man,Harvard,https://www.harvardartmuseums.org/collections/object/231054
